"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gab2",4.54682059816966e-28,-0.17352562445566,0.296,0.375,9.4360167873815e-24
"Lars1",4.7698518792861e-28,-0.191947729668738,0.206,0.272,9.89887360508244e-24
"Map7",4.81808491242642e-28,-0.22451976679237,0.516,0.586,9.99897161875854e-24
"Rasgrp1",4.8620039137545e-28,0.429914065083776,0.39,0.353,1.00901167222147e-23
"Psmb1",4.96784747599984e-28,-0.157409739461312,0.217,0.286,1.03097738669425e-23
"Memo1",5.16143034467832e-28,-0.179607571537753,0.486,0.573,1.07115163943109e-23
"Btaf1",5.56808855915544e-28,-0.17123994308997,0.35,0.435,1.15554541868153e-23
"Ndrg4",5.69257163757851e-28,0.281286904623301,0.646,0.638,1.18137939194667e-23
"Cfap36",5.74640902395805e-28,-0.194151119929542,0.24,0.311,1.19255226474201e-23
"Csnk2a2",5.88428621824999e-28,-0.176607518409094,0.292,0.371,1.22116591887342e-23
"Bcl2l1",5.97273998850655e-28,-0.217185041308476,0.191,0.254,1.23952272981476e-23
"Cul3",6.17516405903351e-28,-0.154892931370677,0.405,0.49,1.28153179717123e-23
"Chd2",7.24180672558198e-28,-0.160604958111718,0.559,0.647,1.50289214976003e-23
"Tet2",7.70062441906348e-28,-0.16548879613461,0.271,0.346,1.59811058568824e-23
"Snx29",8.57988229082931e-28,-0.17394977607144,0.316,0.396,1.78058297181581e-23
"Ubn1",9.7962786611183e-28,-0.171910957042482,0.227,0.296,2.03302171054188e-23
"Fyn",1.00363800945018e-27,-0.188154997515701,0.453,0.538,2.08284996101196e-23
"Pcbp2",1.13678628917379e-27,-0.150348433494321,0.365,0.457,2.35917258592237e-23
"Ubap2l",1.26478635519851e-27,-0.16005007626033,0.324,0.405,2.62481112294347e-23
"Cep290",1.27227014702614e-27,-0.182839275383377,0.307,0.388,2.64034223612334e-23
"Nol4l",1.50883938296369e-27,-0.171222348195606,0.267,0.341,3.13129437146454e-23
"ENSRNOG00000064120",1.52697241426518e-27,0.284336879886645,0.565,0.543,3.16892585132453e-23
"Hacd3",1.57683970456064e-27,-0.170641142739145,0.276,0.351,3.2724154388747e-23
"Fam169a",1.61586297255649e-27,-0.207122132366756,0.32,0.4,3.35340042694648e-23
"LOC102547183",1.67621860151921e-27,-0.138067681777581,0.823,0.874,3.47865646373283e-23
"Eif5b",1.68012846391368e-27,-0.139498428834546,0.288,0.368,3.48677060116005e-23
"Hnrnpll",1.79357264955971e-27,-0.213941580707546,0.281,0.354,3.72220131963127e-23
"Reep5",2.23833393704016e-27,-0.127609127922692,0.304,0.386,4.64521441953944e-23
"Septin2",2.29528924296509e-27,-0.178769480883662,0.282,0.359,4.76341376592546e-23
"Galnt2",2.31519116488808e-27,-0.156668706242886,0.233,0.304,4.80471622449223e-23
"Stx1b",2.41112273327654e-27,0.389062144384628,0.449,0.422,5.0038030083688e-23
"Kif13b",2.57212284402513e-27,-0.188147900698834,0.322,0.4,5.33792653820534e-23
"Rb1",2.60901456600769e-27,-0.163626788866856,0.344,0.427,5.41448792883575e-23
"Tmsb4x",2.68031400971633e-27,-0.164920024227263,0.339,0.423,5.5624556643643e-23
"Selenot",3.01209378735733e-27,-0.154048571202993,0.223,0.291,6.25099823690268e-23
"Wwc1",3.09989551270787e-27,-0.18759124922552,0.302,0.378,6.43321315752265e-23
"Vps54",3.249303414187e-27,-0.151983585088218,0.349,0.432,6.74327937546228e-23
"Man1c1",3.34878343675445e-27,0.591609529178097,0.295,0.254,6.94973026629652e-23
"Oaz1",3.52370288812834e-27,-0.129352305140533,0.216,0.284,7.31274060373275e-23
"Ptges3",3.75142593045492e-27,-0.159749001115887,0.196,0.261,7.7853342334731e-23
"Ap1g1",3.75244560319511e-27,-0.152681060731137,0.325,0.408,7.78745036031082e-23
"Abce1",4.05228546898078e-27,-0.180442118437061,0.204,0.269,8.40970803377582e-23
"Sec24b",4.11421191713375e-27,-0.144716000647178,0.325,0.408,8.53822399162768e-23
"Itgb8",5.45087233466309e-27,-0.222757367383811,0.211,0.276,1.13121953561263e-22
"Kansl1l",5.59741832433319e-27,-0.157264060863441,0.285,0.36,1.16163222484887e-22
"Stard7",5.75781821294299e-27,-0.163656866733143,0.196,0.26,1.19492001373206e-22
"Grik2",5.87085184291835e-27,0.112708077381641,0.966,0.968,1.21837788296085e-22
"Adgrl3",6.16030207868065e-27,0.10551284284921,0.969,0.973,1.2784474903886e-22
"Usp24",7.06358286747465e-27,-0.154815217197389,0.482,0.571,1.46590535248701e-22
"Usp25",7.20859803874085e-27,-0.19333802543523,0.189,0.252,1.49600035097989e-22
"Tdrd3",7.44855829585361e-27,-0.19995022393014,0.271,0.343,1.5457993031385e-22
"Alkbh8",7.46194743169824e-27,-0.191268740487439,0.29,0.365,1.54857795050034e-22
"Nf2",7.86166825720227e-27,-0.145730184753738,0.22,0.289,1.63153201341719e-22
"Rsbn1l",8.11664982555618e-27,-0.163990609960663,0.3,0.378,1.68444833829767e-22
"Cntnap5a",8.23961313202022e-27,-0.187822540017728,0.649,0.721,1.70996691328816e-22
"Crebzf",8.64271528419634e-27,-0.200758867323542,0.218,0.284,1.79362270292927e-22
"Srsf10",9.05663997257964e-27,-0.172838700660179,0.319,0.398,1.87952449350945e-22
"Rasa1",9.37970704046078e-27,-0.156410470477758,0.375,0.458,1.94657060210683e-22
"Gpr137b",9.41834315544464e-27,-0.142215524271955,0.25,0.321,1.95458875504943e-22
"Kif5b",9.66020420014648e-27,-0.158653218035565,0.287,0.364,2.0047821776564e-22
"Farp2",9.80484000760303e-27,-0.175899848330093,0.208,0.273,2.03479844677786e-22
"Otud7b",1.05504982532628e-26,-0.171042445247777,0.26,0.332,2.18954490249963e-22
"Rims3",1.20526065460667e-26,-0.162296141699255,0.193,0.255,2.50127743650523e-22
"Ina",1.27913843581572e-26,-0.161842203195591,0.203,0.268,2.65459599584835e-22
"Ktn1",1.29871466649187e-26,-0.129973959776645,0.627,0.707,2.69522254737058e-22
"Crbn",1.48474102414329e-26,-0.170465435526617,0.207,0.272,3.08128304740457e-22
"ENSRNOG00000066115",1.48918383999465e-26,-0.120258397231819,0.36,0.443,3.09050322314091e-22
"Lrrc1",1.58049363137062e-26,-0.164314924275142,0.256,0.328,3.27999843318344e-22
"Atxn7l3b",1.60997843316644e-26,-0.132831084704834,0.231,0.301,3.34118824235031e-22
"Rab6a",1.61302866259997e-26,-0.153179832293567,0.353,0.435,3.34751838349371e-22
"Thada",1.7199474548668e-26,-0.191011747810253,0.426,0.508,3.56940695308508e-22
"Gcc2",1.80077022993412e-26,-0.159944368836101,0.292,0.368,3.73713845818228e-22
"Atp13a3",1.84698551148423e-26,-0.161925281936062,0.304,0.382,3.83304903198322e-22
"Rubcn",1.93541996550416e-26,-0.177751471802322,0.217,0.283,4.01657705441079e-22
"Map3k2",2.03808074083489e-26,-0.142470577897304,0.368,0.454,4.22962896145464e-22
"Gspt1",2.50875474112285e-26,-0.176819610517498,0.216,0.282,5.20641871425225e-22
"Bach2",2.62509561165424e-26,-0.112512011387122,0.386,0.478,5.44786092286604e-22
"Dzank1",3.11161277636655e-26,-0.150371257202738,0.287,0.362,6.4575299947935e-22
"Sec23a",3.81451880373781e-26,-0.184439618872853,0.22,0.286,7.91627087339707e-22
"Cop1",4.32185525651423e-26,-0.16710252162817,0.441,0.524,8.96914621384399e-22
"Ptprs",4.33473707867929e-26,-0.175732885421586,0.452,0.534,8.99587985938313e-22
"Atrn",4.34862820169914e-26,-0.179084083265082,0.435,0.517,9.02470810698622e-22
"Vat1l",4.62182727232393e-26,-0.228069399714207,0.233,0.298,9.59167813825385e-22
"Psma7",4.9492271625168e-26,-0.140886384833715,0.235,0.305,1.02711311303711e-21
"Rad23b",4.97435692615162e-26,-0.183770454936738,0.263,0.336,1.03232829288425e-21
"Dnajc13",5.32090742099824e-26,-0.140630882356773,0.384,0.469,1.10424791707977e-21
"Swt1",5.60294510272896e-26,-0.15053232134791,0.214,0.28,1.16277919716934e-21
"Nae1",5.67678974346531e-26,-0.183996722454227,0.19,0.251,1.17810417546136e-21
"Hnrnpm",6.48492637361664e-26,-0.127096795820819,0.389,0.476,1.34581677031666e-21
"Dhx15",7.33556376147874e-26,-0.158714013182308,0.391,0.474,1.52234954741968e-21
"Rcan2",7.34149905038061e-26,0.196117578974952,0.695,0.667,1.52358129792549e-21
"Zfp638",7.5446911668973e-26,-0.139477362359425,0.68,0.757,1.5657497578662e-21
"Dennd2b",7.65294562763077e-26,-0.12786707690159,0.234,0.303,1.58821580610221e-21
"Clk1",8.18365801267459e-26,-0.15025363652128,0.398,0.487,1.69835454737036e-21
"Luzp2",8.42833925051729e-26,-0.166773275610599,0.415,0.495,1.74913324465985e-21
"Tnpo1",8.72153041330468e-26,-0.147910709228349,0.383,0.469,1.80997920667312e-21
"Zcchc8",9.93437585227511e-26,-0.179988880884567,0.191,0.252,2.06168102062265e-21
"Arpp19",1.00990259059635e-25,0.336347809171635,0.441,0.404,2.0958508462646e-21
"Dnajc7",1.03027777754182e-25,-0.170404212179451,0.203,0.265,2.13813547173253e-21
"Ctif",1.05212938910029e-25,-0.16240141254935,0.236,0.305,2.18348412119984e-21
"Ccpg1",1.13171283750008e-25,-0.150988798184428,0.233,0.301,2.34864365166392e-21
"Atxn10",1.13243867845783e-25,-0.164922624829425,0.38,0.462,2.35014998940352e-21
"Pds5b",1.17920356012284e-25,-0.161312516301739,0.32,0.398,2.44720114832294e-21
"Frmd4b",1.22299699987163e-25,-0.189359361503261,0.362,0.437,2.5380856738336e-21
"Myrip",1.46888514783058e-25,0.462761646619013,0.318,0.278,3.0483773472928e-21
"Huwe1",1.5430649119045e-25,-0.150576051690935,0.679,0.746,3.2023226116754e-21
"Sh3glb1",1.63946580900748e-25,-0.183203096286433,0.216,0.281,3.40238339343321e-21
"Cyfip1",1.71487965621018e-25,-0.182308090400269,0.225,0.291,3.55888975053299e-21
"Csnk1a1",1.80367608526815e-25,-0.139783245732371,0.555,0.646,3.74316897975699e-21
"Ric1",1.88790953496016e-25,-0.170327030001004,0.313,0.39,3.91797865790281e-21
"ENSRNOG00000069803",2.01376260810638e-25,0.256240903721139,0.638,0.624,4.17916154060316e-21
"Cep192",2.68893628546287e-25,-0.152000340946891,0.205,0.269,5.58034947322109e-21
"Bltp1",2.70943434962547e-25,-0.129874856048526,0.692,0.766,5.62288910577773e-21
"Klhdc2",2.74346635100525e-25,-0.163976838904259,0.302,0.379,5.69351571824119e-21
"Copa",2.79539139140855e-25,-0.172377117202485,0.215,0.28,5.80127575459017e-21
"Zmat1",3.16193451160093e-25,-0.180684454422522,0.278,0.351,6.5619626919254e-21
"Sik3",3.22898394257478e-25,-0.130621771447746,0.754,0.816,6.70111037602543e-21
"Sf3b1",3.72448431510968e-25,-0.151038844948605,0.523,0.613,7.72942229914713e-21
"Cert1",3.76632592092919e-25,-0.146646845732083,0.368,0.452,7.81625618370435e-21
"Slain2",3.89475455442605e-25,-0.172838781929298,0.247,0.316,8.08278412680039e-21
"App",3.91526645117568e-25,-0.129451814795202,0.756,0.813,8.1253524661249e-21
"Snap25",3.92315643019425e-25,0.1417954718445,0.915,0.922,8.14172653958213e-21
"Focad",4.21255622831586e-25,-0.193005576274633,0.581,0.656,8.74231794062391e-21
"Klhl32",4.52476638638911e-25,-0.110633584662274,0.299,0.376,9.39024768167333e-21
"Foxj3",4.7712479075406e-25,-0.17945603550642,0.297,0.372,9.901770782519e-21
"Mcu",5.20040645074086e-25,-0.165997609314489,0.379,0.462,1.07924035072225e-20
"Abcg1",5.20829682053855e-25,-0.150726092533267,0.249,0.319,1.08087783916637e-20
"Washc3",5.78797895894264e-25,-0.172065765073928,0.221,0.285,1.20117927334937e-20
"Uchl3.1",6.14613287770364e-25,-0.141443687530919,0.324,0.403,1.27550695610984e-20
"Zfp266",6.45895287809181e-25,-0.145656077759692,0.266,0.338,1.34042649079039e-20
"Abhd12",7.71149148104958e-25,-0.129746469014624,0.296,0.372,1.60036582706222e-20
"Tmod2",8.32070540054231e-25,-0.164832601074908,0.325,0.402,1.72679599177455e-20
"Uqcrc2",9.18855909619518e-25,-0.147971834386891,0.346,0.426,1.90690166923338e-20
"Msantd2",9.20501569498861e-25,-0.169757907007245,0.267,0.337,1.91031690718099e-20
"Fam133b",9.43495173216594e-25,-0.148327747580912,0.232,0.3,1.9580355329764e-20
"Yaf2",9.75533657337204e-25,-0.178072086720888,0.213,0.275,2.0245249990719e-20
"Myt1l",9.78410642480562e-25,0.200405828725659,0.742,0.748,2.03049560633991e-20
"Larp1",9.81707995585477e-25,-0.154892480596014,0.274,0.345,2.03733860323854e-20
"Golgb1",1.29471601436272e-24,-0.168099896181095,0.345,0.422,2.68692414460696e-20
"S100pbp",1.33776573990551e-24,0.251729772617666,0.624,0.616,2.7762652400259e-20
"Kif3b",1.33969370062035e-24,-0.191931594659989,0.194,0.255,2.7802663368974e-20
"Dnajb6",1.40986010803052e-24,-0.145209076864195,0.251,0.321,2.92588268219574e-20
"Ipo7",1.43690576484194e-24,-0.179842055299823,0.236,0.301,2.98201053377649e-20
"Ppp4r2",1.50335522697811e-24,-0.199999862626183,0.212,0.274,3.11991310254768e-20
"Capza1",1.52283627398948e-24,-0.192059446934423,0.201,0.262,3.16034211941036e-20
"Mosmo",1.53881930775943e-24,-0.176347551955628,0.222,0.286,3.19351170939315e-20
"Dhx57",1.73776256609452e-24,-0.145053140215301,0.294,0.369,3.60637865341595e-20
"Pggt1b",1.87644578459454e-24,-0.187924178694728,0.234,0.299,3.89418793676904e-20
"Mtch1",1.96654388423261e-24,-0.116919595151405,0.304,0.383,4.08116852294794e-20
"Hnrnph1",2.03293300869e-24,-0.136347394280069,0.494,0.582,4.21894587293435e-20
"Dyrk1a",2.12082992982535e-24,-0.13700440083037,0.505,0.589,4.40135835336655e-20
"Rsrc1",2.15435610758184e-24,-0.134177975219685,0.294,0.37,4.47093523006459e-20
"Ptchd4",2.23142308603858e-24,-0.149863408600376,0.24,0.306,4.63087233045586e-20
"Senp2",2.28501326380669e-24,-0.158462508043003,0.202,0.264,4.74208802637803e-20
"Srsf2",2.50177965501482e-24,-0.129843398260258,0.473,0.562,5.19194331805226e-20
"Alg9",2.74402186996728e-24,-0.199677561263536,0.198,0.257,5.6946685867431e-20
"Madd",2.79965195861728e-24,-0.140040319113101,0.294,0.368,5.81011770971844e-20
"Gsg1l",2.96152415472895e-24,0.465333788529561,0.335,0.297,6.14605107830898e-20
"Edrf1",2.9984690956157e-24,-0.170381162283599,0.216,0.278,6.22272291413125e-20
"Herpud2",3.19515875459027e-24,-0.158608087952041,0.219,0.283,6.63091296340119e-20
"Ube2q2",3.25681302832895e-24,-0.171451296792539,0.32,0.395,6.75886407769107e-20
"Ralgps1",3.47830763986778e-24,-0.146547921928576,0.275,0.347,7.2185318450176e-20
"Orc4",3.69230697742482e-24,-0.151998686846867,0.307,0.382,7.66264467024974e-20
"Hlf",3.76779390735787e-24,0.466599822729528,0.336,0.3,7.81930269593978e-20
"Ocrl",3.79872841797547e-24,-0.158369665560268,0.293,0.366,7.88350108582449e-20
"Prepl",4.12993448987811e-24,-0.162434905852703,0.328,0.405,8.57085304684404e-20
"Fyttd1",4.14161266660319e-24,-0.131785957204356,0.46,0.55,8.5950887670016e-20
"Strn3",4.28390354513346e-24,-0.130768651836394,0.688,0.76,8.89038502721547e-20
"Tasor",4.28900304797692e-24,-0.155919971801768,0.534,0.62,8.90096802546649e-20
"LOC103692025",5.02378123594452e-24,-0.239368007742824,0.612,0.671,1.04258531989557e-19
"Syt11",5.09934480441576e-24,-0.13521290008337,0.378,0.459,1.0582670272604e-19
"Sbno1",5.43723961568439e-24,-0.123427704236729,0.301,0.376,1.12839033744298e-19
"RGD1565158",6.09299720301676e-24,-0.190500714513735,0.255,0.322,1.26447970954207e-19
"Psmd14",6.29171980116889e-24,-0.153568799869435,0.368,0.446,1.30572061033658e-19
"Ints13",6.90589382055992e-24,-0.163127192115202,0.273,0.343,1.4331801445808e-19
"Cdc73",7.02472944180582e-24,-0.140274110994496,0.332,0.409,1.45784210105796e-19
"Hsf2",7.28656171511512e-24,-0.173377462630648,0.226,0.29,1.51218015273784e-19
"Mgll",8.17410348476201e-24,0.542021945648869,0.293,0.256,1.69637169619266e-19
"Rps6kb1",8.22817411883872e-24,-0.133053654421131,0.397,0.48,1.7075929748826e-19
"Nsmaf",8.72946889541164e-24,-0.126580253488282,0.195,0.256,1.81162667986478e-19
"Smarcad1",9.43950092194715e-24,-0.149354809799154,0.328,0.405,1.95897962633169e-19
"Samd12",1.0090181577751e-23,-0.11334152792209,0.781,0.837,2.09401538283067e-19
"Nr1d2",1.00919284331877e-23,-0.156699641852173,0.218,0.281,2.09437790773945e-19
"Lonrf2",1.01192849331336e-23,-0.163488961099641,0.325,0.4,2.10005520217322e-19
"Vps35",1.01271647050519e-23,-0.123884616521827,0.23,0.296,2.10169049123942e-19
"Crim1",1.12493052690366e-23,-0.211409990370188,0.196,0.254,2.33456832248316e-19
"Garem1",1.28230649579291e-23,-0.146246876144024,0.196,0.256,2.66117067071902e-19
"Setx",1.32074110126274e-23,-0.142000197399612,0.336,0.416,2.74093400745057e-19
"Suclg1",1.35897254785886e-23,-0.148000199144286,0.203,0.265,2.82027572857149e-19
"Tab2",1.40328178910188e-23,-0.16219731530249,0.235,0.3,2.91223069692313e-19
"Asph",1.41325146346726e-23,-0.139726411644847,0.366,0.447,2.9329207621336e-19
"Eml1",1.43575304912752e-23,-0.146105221828195,0.338,0.414,2.97961830285435e-19
"Senp7",1.46706058430024e-23,-0.140156638129481,0.386,0.468,3.0445908305983e-19
"Mdh1",1.49124030050651e-23,-0.114805410246935,0.44,0.527,3.09477099564115e-19
"Clvs2",1.51867291711986e-23,-0.16156765085562,0.315,0.389,3.15170190489885e-19
"Esyt2",1.53164993009641e-23,-0.146373735125083,0.469,0.553,3.17863309992909e-19
"Arhgap26",1.64086548742382e-23,0.219626292186539,0.687,0.681,3.40528814605065e-19
"Fbxo8",1.67556292853379e-23,-0.138986675317484,0.341,0.421,3.47729574558618e-19
"Ddx50",1.85463876006439e-23,-0.144019799941825,0.373,0.454,3.84893181876163e-19
"Ccnl2",2.1055486628615e-23,-0.11082373781343,0.365,0.446,4.36964514003647e-19
"Slc9a7",2.11842380057144e-23,-0.174067049619716,0.299,0.369,4.39636491332592e-19
"Mtx2",2.16587490178409e-23,-0.161117164821421,0.335,0.411,4.49484018367253e-19
"Chn2",2.19766373166222e-23,0.364474590238435,0.528,0.506,4.56081154231861e-19
"Dmxl1",2.29364702250328e-23,-0.114236618391778,0.721,0.793,4.76000566580106e-19
"Iffo1",2.29379055058558e-23,0.380717348785297,0.433,0.407,4.76030352963026e-19
"Brwd1",2.29500066496957e-23,-0.152274163144191,0.422,0.504,4.76281488001135e-19
"Xrn1",2.3968036611637e-23,-0.131805882113365,0.567,0.647,4.97408663801302e-19
"Ramp1",2.45838686657556e-23,0.604972322115716,0.277,0.241,5.10189026420426e-19
"Xpo4",2.53099227961418e-23,-0.140986168510616,0.258,0.326,5.25256827788331e-19
"Mbtd1",2.55660954663637e-23,-0.131549227157586,0.376,0.456,5.30573179213447e-19
"AABR07034438.1",2.72319299137162e-23,-0.149182809092729,0.214,0.275,5.65144241499353e-19
"Cdh12",2.72854569209609e-23,-0.292188059454243,0.555,0.618,5.66255087480702e-19
"Kdm5d",2.7591445508615e-23,-0.133223271982326,0.255,0.323,5.72605268640287e-19
"Chn1",2.89390429241051e-23,0.169710334840847,0.765,0.762,6.00571957803954e-19
"Ip6k2",2.913822468121e-23,-0.147322318349815,0.363,0.442,6.04705576809152e-19
"Psmd1",3.06002357202398e-23,-0.152656041505164,0.317,0.391,6.35046691902136e-19
"Poldip3",3.33658674491827e-23,-0.167436684497804,0.219,0.281,6.9244184717289e-19
"Rap1gds1",3.37845487179007e-23,-0.166630825297214,0.347,0.423,7.01130739542593e-19
"Cdc42bpb",3.62251919095677e-23,-0.136296244214899,0.298,0.37,7.51781407699258e-19
"Opa1",4.03983352814292e-23,-0.105438230336338,0.352,0.433,8.383866520955e-19
"Rcor1",4.12486332869765e-23,-0.147161017858187,0.251,0.318,8.56032886604623e-19
"Mbnl1",4.19340744871614e-23,0.195509010291827,0.735,0.729,8.7025784783206e-19
"Flnb",4.2161106599223e-23,-0.162824524501844,0.34,0.416,8.74969445253675e-19
"Rbms1",4.44631227095817e-23,-0.126223137264132,0.389,0.468,9.2274318559195e-19
"Upf2",4.49031976603379e-23,-0.14299452957945,0.364,0.443,9.31876061044993e-19
"Adpgk",4.82461968334706e-23,-0.150889277590283,0.2,0.259,1.00125332288502e-18
"Mapt",5.06815251851004e-23,-0.112034103848062,0.769,0.822,1.05179369216639e-18
"Psmb7",5.11462044985016e-23,-0.144977978856174,0.216,0.278,1.0614371819574e-18
"Ireb2",5.26308580684185e-23,-0.150018841245257,0.268,0.338,1.09224819749389e-18
"Tbc1d15",5.27062399507386e-23,-0.141874605884295,0.212,0.274,1.09381259769768e-18
"Tbc1d23",5.4369426159079e-23,-0.121408141600569,0.256,0.325,1.12832870107937e-18
"Cox16",5.49741336762305e-23,-0.133153505120858,0.507,0.591,1.14087819618281e-18
"Trim2",5.53094857658711e-23,-0.135875479560116,0.628,0.696,1.14783775809912e-18
"Chm",5.53524139362345e-23,-0.159180545034985,0.386,0.465,1.14872864641868e-18
"Ube2g1",5.57717306788188e-23,-0.134405096567186,0.416,0.496,1.15743072677753e-18
"Rala",5.60809543639435e-23,-0.152922948739367,0.229,0.292,1.16384804591492e-18
"Srcin1",5.78915135237079e-23,-0.111913915635692,0.246,0.313,1.20142258015751e-18
"Vps13a",5.93141639777279e-23,-0.144230913781958,0.592,0.674,1.23094684502979e-18
"Usp8",6.53292018132944e-23,-0.144096362364856,0.259,0.326,1.3557769252313e-18
"Neurl1",6.66943357413947e-23,-0.166699670611728,0.335,0.41,1.38410754964116e-18
"Cpsf6",6.69523663693874e-23,-0.137333662716453,0.547,0.631,1.3894624592639e-18
"Scg2",7.80422950894874e-23,-0.208536850051162,0.205,0.264,1.61961174999213e-18
"Hmgxb3",8.48647830386046e-23,-0.123609297730044,0.278,0.349,1.76119884240016e-18
"Gpr137c",9.24624765227774e-23,-0.12696187637261,0.334,0.409,1.9188737752772e-18
"Itsn1",9.40152585210232e-23,-0.103320439718197,0.394,0.477,1.95109866008679e-18
"Htt",1.0271698534863e-22,-0.136985415898255,0.479,0.563,2.13168559694012e-18
"Zbtb11",1.06018148774727e-22,-0.161163331917421,0.253,0.318,2.2001946415219e-18
"Uri1",1.06059237946033e-22,-0.122961302216507,0.344,0.423,2.20104736509403e-18
"Mtdh",1.1197320006662e-22,-0.138400431905765,0.497,0.581,2.32377982098257e-18
"Sh3gl1",1.122215998921e-22,-0.10330625611908,0.228,0.294,2.32893486256076e-18
"Cntn3",1.12793704652146e-22,0.202717410370922,0.648,0.628,2.340807752646e-18
"Ube2d2",1.21400658479664e-22,-0.152781279738929,0.353,0.43,2.51942786542846e-18
"Hnrnpdl",1.33121562016198e-22,-0.101469819929964,0.237,0.305,2.76267177652216e-18
"LOC102551133",1.33798353940509e-22,-0.143428324554027,0.235,0.3,2.77671723932738e-18
"Hcfc1r1",1.3403012233983e-22,-0.128913181839299,0.221,0.285,2.7815271289185e-18
"Brwd3",1.35905131089587e-22,-0.16048967024016,0.226,0.289,2.8204391855022e-18
"Ncor1",1.39194927395453e-22,-0.12686573031053,0.63,0.703,2.88871232823783e-18
"Rb1cc1",1.46268895775606e-22,-0.149412037058577,0.436,0.516,3.03551839403116e-18
"Chuk",1.46450694267146e-22,-0.162714696639353,0.243,0.307,3.03929125812609e-18
"Dnttip1",1.620084628332e-22,-0.136917390944296,0.2,0.26,3.36216162917739e-18
"Tsx",1.69495189081806e-22,-0.123341324216992,0.236,0.301,3.51753365901471e-18
"Afg3l2",1.8058558722265e-22,-0.142106573269333,0.243,0.308,3.74769269163165e-18
"Larp4",1.9810644339356e-22,-0.130405582520594,0.266,0.335,4.11130301974655e-18
"Supt16h",1.98772733260391e-22,-0.140093059880938,0.218,0.28,4.1251305333529e-18
"Bend6",2.02196397081295e-22,-0.141597479550261,0.205,0.264,4.19618182862811e-18
"Smap1",2.07451152310262e-22,-0.12956082992577,0.29,0.362,4.30523376389487e-18
"C4h2orf81",2.12196144912976e-22,-0.115798555119713,0.269,0.339,4.403706595379e-18
"Stt3b",2.13317878892282e-22,-0.165535897613538,0.277,0.344,4.42698594065152e-18
"Atxn7l1",2.25528004584065e-22,-0.132780979753362,0.395,0.476,4.6803826791331e-18
"Emc2",2.35563504403648e-22,-0.125857364613364,0.227,0.29,4.88864940688892e-18
"Thrap3",2.459204036674e-22,-0.116397310055876,0.324,0.401,5.10358613730955e-18
"Ice1",2.58994533431149e-22,-0.124778457836684,0.253,0.32,5.37491355229664e-18
"Hnrnpa1",2.76065232222825e-22,-0.140766304486553,0.203,0.263,5.72918176432028e-18
"Atxn7",2.8328353046126e-22,-0.128621158271182,0.215,0.276,5.87898310766253e-18
"Sestd1",2.85845058636125e-22,-0.148837654976957,0.254,0.32,5.93214250187551e-18
"Mindy2",3.12920704194302e-22,-0.118367748519101,0.275,0.344,6.49404337414436e-18
"Apc",3.19680936940331e-22,-0.138669408758894,0.574,0.655,6.6343384843227e-18
"Syncrip",3.25572249787949e-22,-0.107803660099645,0.252,0.32,6.75660089984931e-18
"Galnt11",3.30301131114786e-22,-0.150029985291149,0.241,0.305,6.85473937402515e-18
"Scaper",3.41609004775982e-22,-0.128878658124636,0.607,0.685,7.08941167611595e-18
"Ist1",3.63893934715771e-22,-0.122338504727465,0.25,0.317,7.5518908271564e-18
"Ptp4a2",4.13375575310751e-22,-0.109374713164389,0.241,0.306,8.57878331442402e-18
"Bbs4",4.20821611798133e-22,-0.157562631438316,0.257,0.323,8.73331090964666e-18
"Clcn3",4.49217909831909e-22,-0.138256786230267,0.396,0.474,9.3226192827416e-18
"Fbxw2",5.28603305554271e-22,-0.137471253573683,0.216,0.277,1.09701044001678e-17
"Ppa1",5.54631601066549e-22,-0.124314553108686,0.224,0.286,1.15102696169341e-17
"Clasp2",8.44629495594812e-22,-0.100220968106474,0.81,0.859,1.75285959220791e-17
"Dcaf5",8.72439398800761e-22,-0.122023342209244,0.378,0.46,1.81057348433122e-17
"Mat2a",8.88865796004507e-22,-0.116963328067661,0.239,0.305,1.84466318644815e-17
"Trpm7",8.91185852403811e-22,-0.131389704385699,0.586,0.668,1.84947799949363e-17
"Wapl",8.94246977033097e-22,-0.133911107223748,0.452,0.536,1.85583075143679e-17
"Ndufv2",9.3362739189451e-22,-0.141086468174193,0.284,0.353,1.93755692639868e-17
"Gpatch2",1.08471384853296e-21,-0.182106035227257,0.2,0.257,2.25110664986045e-17
"Phip",1.10144313334891e-21,-0.135901376321002,0.578,0.655,2.28582493463899e-17
"Vapa",1.12641884001569e-21,-0.12632983134806,0.282,0.352,2.33765701868456e-17
"Tspan13",1.15439326743231e-21,-0.124030917258211,0.214,0.275,2.39571234790227e-17
"Mpped2",1.17817263125872e-21,0.313025683858043,0.563,0.546,2.44506166165123e-17
"Stambpl1",1.22087351499555e-21,-0.1434067188475,0.206,0.265,2.53367880567026e-17
"Akt3",1.29429785982166e-21,-0.103771882835336,0.828,0.87,2.6860563484879e-17
"Blmh",1.41992666406541e-21,-0.157143019812473,0.273,0.341,2.94677380593494e-17
"Mdm4",1.43449995282523e-21,-0.13661398079317,0.454,0.537,2.9770177520982e-17
"Gnaq",1.46555905877933e-21,-0.137270692795272,0.607,0.682,3.04147471468473e-17
"Gapvd1",1.48485226916645e-21,-0.136612000469929,0.404,0.484,3.08151391420114e-17
