"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Grin2b",1.42492554589114e-19,-0.127658640793668,0.914,0.902,2.95714798538788e-15
"Zc3h13",1.51786231443343e-19,0.135349059240376,0.451,0.37,3.15001966114369e-15
"Cadps",1.53429350959756e-19,0.137276062183378,0.769,0.69,3.18411932046782e-15
"ENSRNOG00000070388",1.55939103530166e-19,0.12982824823041,0.392,0.316,3.23620421556154e-15
"Gabbr1",1.59507823787564e-19,0.107847935532712,0.466,0.38,3.31026586706331e-15
"Cog3",1.66303805928914e-19,0.157011857290336,0.286,0.224,3.45130288444275e-15
"Pld3",1.69811937970573e-19,0.166648281332039,0.298,0.235,3.5241071487033e-15
"Maml3",1.72787434615681e-19,-0.450778679354214,0.408,0.433,3.58585763057923e-15
"Gria3",1.79019867037323e-19,-0.164284557690918,0.745,0.756,3.71519930062556e-15
"Cdc42bpb",1.81265569390569e-19,0.139738802518966,0.36,0.287,3.76180436156249e-15
"Pcdh15",1.81401733839553e-19,0.172700165241308,0.287,0.232,3.76463018237225e-15
"Alkbh1",2.08662449067057e-19,0.170828283757177,0.26,0.201,4.33037180548862e-15
"Marf1",2.29458784392342e-19,0.109506059942718,0.318,0.25,4.76195815249427e-15
"Cnnm1",2.51265830066511e-19,0.119611167136822,0.316,0.247,5.21451977137031e-15
"Dnm2",2.53280791794909e-19,0.175648948570622,0.253,0.196,5.25633627211976e-15
"Trafd1",2.59002803092112e-19,0.113563373657861,0.309,0.243,5.37508517257059e-15
"Ajap1",2.73732458113496e-19,0.131861881632024,0.251,0.192,5.68076970322938e-15
"Ttc17",2.75426041765882e-19,0.125522010057345,0.441,0.36,5.71591664476734e-15
"Zmym6",2.75765855296186e-19,0.116679565398818,0.345,0.273,5.72296879496176e-15
"Taf15",2.93757250622186e-19,0.127396764759435,0.471,0.389,6.09634422216223e-15
"Khdrbs1",2.98334547305026e-19,0.118017466387217,0.311,0.245,6.1913368602212e-15
"Zfp704",3.00507208850957e-19,0.147722294422024,0.262,0.202,6.23642610528392e-15
"Trim2",3.15000280930107e-19,0.125944986398223,0.673,0.58,6.5372008301425e-15
"Cbx6",3.17053187620085e-19,0.100835571070674,0.286,0.221,6.57980480267963e-15
"Eml5",3.25738769303352e-19,0.121775539214495,0.573,0.478,6.76005667935246e-15
"Ago3",3.31418589163182e-19,0.126539449929233,0.53,0.441,6.87792998090351e-15
"Itch",3.93461399000686e-19,0.122816004444377,0.377,0.302,8.16550441346123e-15
"Acaca",3.99053119677042e-19,0.146177293433077,0.515,0.429,8.28154939265765e-15
"Txlng",4.09072887025481e-19,0.129339175060728,0.295,0.232,8.48948962443982e-15
"Dph7",4.18358343904351e-19,0.128798874264974,0.257,0.198,8.682190711047e-15
"RGD1562608",4.33024165488155e-19,0.157513850305696,0.455,0.375,8.98655050637568e-15
"Trit1",4.78222578970892e-19,0.132052124744462,0.359,0.288,9.92455318138292e-15
"Oxct1",5.09088658820272e-19,0.123508633887179,0.33,0.261,1.05651169364971e-14
"Phc3",5.36652661430375e-19,0.135368781052694,0.575,0.485,1.11371526826646e-14
"Cab39l",5.65872719793938e-19,0.159907925914477,0.371,0.302,1.17435565538836e-14
"Septin3",5.89770429838586e-19,0.129960079234803,0.28,0.219,1.22395057304402e-14
"Wtap",6.05124748918907e-19,0.12447814356595,0.45,0.369,1.25581539143141e-14
"Cplane1",6.09080203878353e-19,0.120112809872495,0.642,0.545,1.26402414710875e-14
"Srebf2",6.3784647466407e-19,0.159700943643977,0.282,0.222,1.32372278887034e-14
"Fam222b",6.91171680219417e-19,0.111561833775203,0.351,0.282,1.43438858795936e-14
"Pcdh10",7.21196022046497e-19,0.148510968683354,0.398,0.325,1.4966981045531e-14
"Sirt5",7.42033358652435e-19,0.135453278950366,0.392,0.315,1.5399418292114e-14
"Ncoa5",7.45402977549341e-19,0.101866013566049,0.394,0.316,1.54693479930815e-14
"Trerf1",7.87331293739701e-19,0.123259956450215,0.739,0.659,1.633948633898e-14
"Lrch1",8.01149712077984e-19,0.17779478518405,0.262,0.204,1.66262599747544e-14
"Chd9",8.138341057838e-19,0.119646530420198,0.779,0.696,1.68894991973312e-14
"Aff3",8.18328904514922e-19,-0.301771471887154,0.613,0.605,1.69827797553982e-14
"Mfsd6",8.36475668045644e-19,0.12618472496256,0.303,0.238,1.73593795389512e-14
"Arnt",9.07863351282124e-19,0.116734074894252,0.436,0.356,1.88408881291579e-14
"Mast2",9.19683147404707e-19,0.124411083088164,0.44,0.363,1.90861843580899e-14
"Scn9a",9.21320889785045e-19,0.174019802981705,0.354,0.284,1.9120172425709e-14
"Metap1d",9.4233773026943e-19,0.147657361091871,0.268,0.21,1.95563349162815e-14
"Hnrnpa1",1.0469457730044e-18,0.135807176927016,0.261,0.202,2.17272656271603e-14
"Nisch",1.04843719419019e-18,0.121900610475969,0.382,0.307,2.17582170910291e-14
"Cryzl1",1.07343646614867e-18,0.130793135135045,0.364,0.292,2.22770269819834e-14
"Dcp1a",1.07769445436091e-18,0.127135144062788,0.443,0.361,2.23653930113519e-14
"Cstpp1",1.15082981045636e-18,0.13595686311084,0.527,0.44,2.38831710564009e-14
"Rtn1",1.17427050593589e-18,0.119569892409394,0.815,0.722,2.43696358096875e-14
"Oxsr1",1.21638555595632e-18,0.107504831594924,0.387,0.312,2.52436494427614e-14
"Phf3",1.241305639228e-18,0.113017544159917,0.469,0.388,2.57608159308986e-14
"Lcmt1",1.2522221680776e-18,0.116847834770578,0.27,0.21,2.59873666541145e-14
"St3gal3",1.25471974723946e-18,0.129543039712472,0.509,0.422,2.60391989144605e-14
"Fig4",1.28780321060416e-18,0.149274158722584,0.272,0.212,2.67257800296681e-14
"Rab3c",1.32332465300961e-18,0.157118915003561,0.462,0.383,2.74629565239084e-14
"Atad2b",1.32413103066368e-18,0.144604038198336,0.43,0.352,2.74796912793635e-14
"Sec23a",1.34432319673498e-18,0.1457483950389,0.276,0.216,2.78987393018411e-14
"Ddhd1",1.35386871706476e-18,0.156981759009814,0.254,0.197,2.8096837485245e-14
"U2surp",1.48189112776916e-18,0.110995645396924,0.533,0.443,3.07536865745934e-14
"Sos2",1.48236092635709e-18,0.130590307052361,0.49,0.406,3.07634363046887e-14
"Ap1g2",1.51595087083793e-18,0.119037275724365,0.373,0.298,3.14605284224995e-14
"Wasl",1.55539234771403e-18,0.122059471093154,0.433,0.356,3.22790573921093e-14
"Arhgap21",1.5721912178749e-18,0.139370573712252,0.562,0.472,3.26276843445578e-14
"Capn7",1.60751713000141e-18,0.139283363003755,0.308,0.244,3.33608029989192e-14
"Epc1",1.61823748378081e-18,0.13100365917162,0.626,0.534,3.35832825009031e-14
"Adamts6",1.6426168240349e-18,-0.414538726721162,0.341,0.374,3.40892269491963e-14
"Ndfip1",1.75560475433194e-18,0.136208607732773,0.543,0.456,3.64340654666508e-14
"Abcf1",1.91136743060202e-18,0.118758241684138,0.287,0.224,3.96666082872837e-14
"Pi4kb",1.98673981250763e-18,0.125440874348233,0.398,0.322,4.12308113289709e-14
"Clec16a",2.01007023556627e-18,0.121927210686711,0.451,0.371,4.17149875987069e-14
"Sgpl1",2.02453492773837e-18,0.156490859607869,0.281,0.221,4.20151733553544e-14
"Tle4",2.20767907516597e-18,-0.247129613547266,0.68,0.681,4.58159638469193e-14
"Nfasc",2.45336471197536e-18,0.107903240125733,0.509,0.418,5.09146778676246e-14
"Atxn10",2.49419014278824e-18,0.137098357838122,0.419,0.344,5.17619280332844e-14
"Ppp1r16b",2.82663258465613e-18,0.168270806182328,0.384,0.312,5.86611060293687e-14
"Slc7a14",2.85250265174253e-18,0.142829546412496,0.455,0.377,5.91979875316128e-14
"Zbed6",3.05226040073165e-18,0.128533486918912,0.616,0.525,6.33435600963838e-14
"Atf7ip",3.07185323203472e-18,0.106909842445796,0.455,0.372,6.37501701244166e-14
"Map4k3",3.1299285107781e-18,0.111294111588791,0.45,0.366,6.4955406384178e-14
"Zmat4",3.13401188224772e-18,0.29100320005101,0.264,0.212,6.5040148592287e-14
"Rnf13",3.16944648329116e-18,0.144281752291412,0.383,0.311,6.57755228677414e-14
"Nek1",3.26192916231166e-18,0.145466876540831,0.358,0.289,6.76948159054539e-14
"Ngef",3.36176506444975e-18,-0.222761997718678,0.595,0.612,6.97667103825256e-14
"Dhdds",3.44449195338648e-18,0.135574764412168,0.285,0.224,7.14835415086297e-14
"Rnf180",3.68117609896269e-18,0.175110341735919,0.296,0.236,7.63954475817728e-14
"Pacsin1",3.71939355605599e-18,0.117115754031662,0.586,0.497,7.71885744688299e-14
"Mob4",4.82657782505185e-18,0.130566838076916,0.332,0.265,1.00165969603301e-13
"Wdr26",4.92544944142099e-18,0.115904458328575,0.445,0.364,1.0221785225781e-13
"Grm3",4.98912502797758e-18,-0.140009176367174,0.718,0.746,1.03539311705619e-13
"Zfp483",5.0543307099017e-18,0.115232149676277,0.521,0.433,1.0489252522259e-13
"Kif1a",5.08848613529465e-18,0.11550675115861,0.347,0.278,1.0560135276577e-13
"Ubn2",5.19851339307433e-18,0.114564829254274,0.591,0.499,1.07884748446472e-13
"Nkain2",5.51913285282961e-18,-0.103797678460062,0.981,0.992,1.14538564094773e-13
"Brd4",5.87876776214399e-18,0.121312738244095,0.516,0.428,1.22002067367774e-13
"Mtor",5.89955911042083e-18,0.120912052769145,0.374,0.302,1.22433550218564e-13
"Ttll7",6.13906431735774e-18,0.140026284110418,0.707,0.618,1.27404001778125e-13
"Purg",6.26935363519204e-18,0.120631394873957,0.436,0.357,1.3010789599114e-13
"Cul1",6.53920793286322e-18,0.124116776081651,0.444,0.363,1.3570818223071e-13
"Dync2h1",6.71368256339054e-18,0.113195032281584,0.544,0.452,1.39329054238044e-13
"Zfp612",6.83670000302894e-18,0.100893226345896,0.614,0.516,1.4188203516286e-13
"Ccdc62",7.2646634615769e-18,0.1351950703004,0.303,0.241,1.50763560818105e-13
"Nup58",7.3147249715876e-18,0.107805921627101,0.349,0.28,1.51802487335358e-13
"Smarca4",7.4586498183175e-18,0.11672037317738,0.452,0.375,1.54789359679543e-13
"Plekha6",7.75210629994268e-18,0.13039466146092,0.546,0.456,1.60879462042711e-13
"Usp47",7.99702762962662e-18,0.122182376149628,0.583,0.494,1.65962314397641e-13
"Mbd2",8.61003297597055e-18,0.141044079214974,0.391,0.318,1.78684014350317e-13
"Eri3",8.79650869297617e-18,0.121410610761187,0.483,0.401,1.82553944905334e-13
"Slc38a9",9.27190418756334e-18,0.105902777004532,0.291,0.23,1.92419827604502e-13
"Rb1",1.03819694694465e-17,0.165352487548176,0.405,0.333,2.15457012399424e-13
"Lrrk2",1.17900100312564e-17,-0.23435269984233,0.603,0.625,2.44678078178664e-13
"Cc2d2a",1.22815586689971e-17,0.114406267275179,0.423,0.347,2.54879187057697e-13
"Stxbp5",1.38205830273154e-17,0.129578539835698,0.485,0.402,2.86818559565876e-13
"Scaf4",1.48478568924224e-17,0.102444529090621,0.324,0.258,3.08137574088443e-13
"Snx12",1.85539527919746e-17,0.111435354295526,0.268,0.211,3.85050182291848e-13
"Ulk2",1.90899087667946e-17,0.111596959665516,0.536,0.449,3.96172876637288e-13
"Dcun1d1",1.94860872126764e-17,0.148361475719931,0.273,0.215,4.04394767924673e-13
"Pals1",2.0659044902457e-17,0.117693107231993,0.422,0.347,4.2873715886069e-13
"LOC100910792",2.07583741630271e-17,0.111938538030207,0.543,0.45,4.30798539005302e-13
"Plekhm3",2.10261716932841e-17,0.108570485492364,0.439,0.36,4.36356141150725e-13
"Fbxo34",2.32396497511167e-17,0.114279629196497,0.371,0.301,4.82292451284924e-13
"Srcin1",2.38930664807511e-17,0.120076500119481,0.29,0.23,4.95852808675027e-13
"Eif5b",2.39363337527072e-17,0.112260534329281,0.344,0.278,4.96750734369932e-13
"Thoc2l",2.44463797880191e-17,0.112420922396979,0.503,0.42,5.0733571974076e-13
"Akap6",2.45579219715992e-17,0.104084929628085,0.861,0.777,5.09650554676599e-13
"Gulp1",2.8043417753622e-17,0.144714035896161,0.411,0.338,5.81985048640918e-13
"Cog4",2.86401225176727e-17,0.124580766068977,0.25,0.195,5.94368462609262e-13
"Spon1",2.88682473444339e-17,0.201165134583539,0.251,0.199,5.99102737139037e-13
"Osbpl1a",2.92058939427707e-17,0.163317912188098,0.306,0.246,6.0610991699432e-13
"Camkk2",3.10440199941833e-17,0.123875883673141,0.369,0.298,6.44256546939286e-13
"Cacna2d1",3.15993115375675e-17,-0.149596976398659,0.813,0.816,6.55780512339138e-13
"Sbds",3.56141597507581e-17,0.10808102028524,0.27,0.211,7.39100657307484e-13
"Rcan2",3.57597521854166e-17,-0.23072031803449,0.697,0.689,7.42122137103951e-13
"Cacna1b",3.7848576693795e-17,0.130971400708171,0.585,0.496,7.85471512126327e-13
"Egfem1",3.83144621341748e-17,-0.32548382049619,0.478,0.505,7.9514003267053e-13
"ENSRNOG00000062930",3.83840935761416e-17,-0.527206688128659,0.233,0.265,7.96585093985667e-13
"Anapc4",3.98440904814936e-17,0.121635665783129,0.332,0.266,8.26884409762437e-13
"Scrn1",4.02039407387007e-17,0.1298904891226,0.434,0.359,8.34352382150255e-13
"Ccpg1",4.31264483965259e-17,0.147472649556383,0.28,0.223,8.95003183573102e-13
"Zfp326",4.37344504701207e-17,0.133414689075475,0.286,0.227,9.07621050606414e-13
"Klhdc1",4.55312960913032e-17,0.113248095367543,0.259,0.202,9.44910987782815e-13
"Prkcg",5.34603688959612e-17,0.118701542900258,0.406,0.333,1.10946303569788e-12
"Cep192",5.38116917090681e-17,0.175015483064536,0.254,0.2,1.11675403803829e-12
"Atp11c",5.39543111497275e-17,0.125633380037488,0.308,0.246,1.11971381929029e-12
"Fam133b",5.90705111763105e-17,0.112208754384828,0.291,0.231,1.22589031844197e-12
"Clip1",5.92440730980593e-17,0.113728906690439,0.475,0.395,1.22949224900402e-12
"Adgrl1",5.93763159368338e-17,0.105093265910669,0.355,0.286,1.23223668463711e-12
"Ube2r2",6.3332646398829e-17,0.100382883634576,0.381,0.31,1.3143424107149e-12
"Cfap36",6.40992571235402e-17,0.131007316618624,0.293,0.233,1.33025188308483e-12
"Fam204a",6.52689888831226e-17,0.113829578469905,0.3,0.238,1.35452732629144e-12
"Rab3gap2",7.3329174407196e-17,0.117948093079425,0.503,0.418,1.52180035647254e-12
"Grm7",7.63375897771098e-17,-0.118598820868932,0.953,0.945,1.58423400064436e-12
"Zbtb38",7.83529019007945e-17,0.115549189950421,0.427,0.351,1.62605777314719e-12
"Zeb1",8.52244382915011e-17,0.112308097945349,0.613,0.518,1.76866276786352e-12
"Dhx30",8.95165448130687e-17,0.106847088793591,0.389,0.317,1.85773685450562e-12
"Syt6",9.05352601837731e-17,0.183261606987826,0.293,0.234,1.87887825459384e-12
"Pak3",9.36023201834332e-17,0.10752421567386,0.429,0.356,1.94252895076679e-12
"Dennd2b",9.45737888199356e-17,0.122579217570924,0.252,0.197,1.96268983938012e-12
"Cdh6",1.0108423388496e-16,0.170704330886522,0.25,0.197,2.09780110581457e-12
"Tns2",1.08423152779983e-16,0.127399437210693,0.334,0.268,2.25010568964298e-12
"Mettl16",1.16477495775906e-16,0.129750225827816,0.264,0.208,2.41725746983738e-12
"Zfp451",1.33234482199851e-16,0.126043932735301,0.363,0.295,2.7650152090935e-12
"Tax1bp1",1.37300579794246e-16,0.12124930156556,0.36,0.292,2.84939893246998e-12
"Celf5",1.44267604637004e-16,0.108120250540832,0.615,0.526,2.99398559903175e-12
"Srsf5",1.5000433657636e-16,0.108993958871443,0.576,0.487,3.11303999696921e-12
"Kpna4",1.63169595139309e-16,0.120682987277159,0.414,0.344,3.38625860792609e-12
"Ccnl2",1.64544776673472e-16,0.101441290730907,0.453,0.372,3.41479775030456e-12
"Pde7a",2.06503500722466e-16,0.148300902700911,0.258,0.204,4.28556715049333e-12
"Cdc42ep3",2.06635389357935e-16,0.13009523720328,0.251,0.196,4.28830423534523e-12
"Phactr3",2.09610955783616e-16,0.111827505233834,0.476,0.395,4.35005616537739e-12
"Lzts1",2.24680394236825e-16,0.142999085448677,0.303,0.243,4.66279222159683e-12
"Mdm4",2.28392977507963e-16,0.108441823610867,0.52,0.435,4.73983946222275e-12
"Supt16h",2.53446973617539e-16,0.140806109540796,0.271,0.216,5.25978504348479e-12
"Ide",2.63012790006472e-16,0.144916506873956,0.281,0.225,5.4583044310043e-12
"Tnk2",2.86945731302234e-16,0.137095378526345,0.268,0.212,5.95498476171526e-12
"ENSRNOG00000070695",3.87505293422422e-16,0.104745385855484,0.513,0.43,8.04189735439553e-12
"Ubr1",4.11101915278664e-16,0.108281319316546,0.572,0.483,8.5315980477781e-12
"Agbl3",4.11701642692686e-16,0.106575576323459,0.46,0.38,8.54404419080132e-12
"Dlgap2",4.4828099581263e-16,-0.104302161508752,0.916,0.928,9.30317550609952e-12
"Mettl25",4.49253915886324e-16,0.11423049883988,0.265,0.21,9.32336651638889e-12
"Abcd3",4.50770263105838e-16,0.11675284095323,0.38,0.31,9.35483527023545e-12
"Astn2",4.57981436932014e-16,0.113191840993916,0.286,0.232,9.50448876065008e-12
"Tcf20",4.72492522230926e-16,0.104468125749104,0.544,0.455,9.80563731385841e-12
"Rpap3",4.81448570771676e-16,0.109803508630936,0.294,0.235,9.99150218922459e-12
"Arhgef33",5.23256637420494e-16,0.133300993976469,0.266,0.212,1.08591449963875e-11
"Per3",5.24654904840241e-16,0.109008074663555,0.613,0.527,1.08881632401495e-11
"Trpc1",5.26196262112381e-16,0.120323025019341,0.355,0.289,1.09201510276182e-11
"Maco1",5.55646142267244e-16,0.113267143908124,0.433,0.359,1.15313243904721e-11
"Tp53bp1",5.56531023836932e-16,0.11155355475816,0.436,0.36,1.15496883376878e-11
"Cask",6.42899892607271e-16,0.125060780271255,0.567,0.481,1.33421014712787e-11
"LOC103692795",6.83178939022585e-16,0.129897132288686,0.316,0.256,1.41780125215357e-11
"Dnajc10",7.68337809387954e-16,0.131538153876915,0.293,0.236,1.59453145582282e-11
"ENSRNOG00000065324",7.74014078954477e-16,0.12434213816159,0.293,0.235,1.60631141805423e-11
"Abhd6",7.75418658443565e-16,0.106176911556297,0.482,0.403,1.60922634186793e-11
"Pgm2l1",8.71894931922029e-16,0.124722061297178,0.305,0.246,1.80944355221779e-11
"ENSRNOG00000064438",9.06106563652642e-16,0.130065144633008,0.261,0.207,1.88044295154833e-11
"Wsb1",9.57401619958609e-16,0.103896355762818,0.506,0.423,1.9868955819001e-11
"Iqgap2",9.7928809122226e-16,0.132298348165028,0.258,0.205,2.03231657571356e-11
"Rnf130",9.84209105225346e-16,0.116831931886656,0.491,0.412,2.04252915607416e-11
"Sucla2",1.04280157705365e-15,0.117711521812656,0.27,0.215,2.16412611285943e-11
"Dnajb4",1.06734710157149e-15,0.10311615606387,0.286,0.228,2.21506543989131e-11
"Tbc1d19",1.08317169001525e-15,0.10249131189194,0.296,0.238,2.24790620828864e-11
"Cfdp1",1.14403164309545e-15,0.110001605199105,0.294,0.236,2.37420886891598e-11
"Rab11fip3",1.4283113948782e-15,0.103107928889625,0.494,0.414,2.96417463779072e-11
"Xpo4",1.68023194114037e-15,0.108141484427046,0.317,0.255,3.48698534744861e-11
"Pak5",1.68202347973662e-15,0.142367315133619,0.609,0.528,3.4907033274974e-11
"Abhd12",1.86751362599406e-15,0.12215061535222,0.345,0.28,3.87565102802547e-11
"ENSRNOG00000065308",2.0718003457322e-15,0.113529886037661,0.385,0.315,4.29960725749803e-11
"Med14",2.08087644166596e-15,0.106572314471764,0.391,0.321,4.31844287938937e-11
"Slc44a1",2.16788303878912e-15,0.109803386202234,0.472,0.394,4.49900767039907e-11
"Rims1",2.17791492542206e-15,-0.160311684470256,0.892,0.862,4.5198268447284e-11
"Dlat",2.71290284980583e-15,0.111374732836418,0.259,0.206,5.63008728420204e-11
"Snd1",2.77825914504391e-15,0.113429885111002,0.457,0.381,5.76572120370963e-11
"Samd5",2.85683079332907e-15,-0.140059038597275,0.758,0.784,5.92878094539582e-11
"Smc6",3.14708748104375e-15,0.10929532496191,0.376,0.31,6.53115064941009e-11
"Zfand6",3.18683011919458e-15,0.128720278440701,0.313,0.254,6.61362854636451e-11
"Zmym1",3.30723451430725e-15,0.14081660210299,0.257,0.205,6.86350378754185e-11
"Csrnp3",3.47496607528049e-15,0.101277239060663,0.853,0.789,7.2115970960296e-11
"Slc9a7",3.56482845528507e-15,0.10574992089172,0.336,0.273,7.39808849325311e-11
"Pggt1b",4.13494521471006e-15,0.10658021729825,0.305,0.247,8.5812518040878e-11
"Fbxl5",4.34541667905561e-15,0.103195370820814,0.667,0.577,9.01804323404412e-11
"Slc35e2b",4.4656193996406e-15,0.113468862467482,0.296,0.238,9.26749994007413e-11
"Atcay",4.60508743275088e-15,0.105580480442859,0.274,0.219,9.5569379491879e-11
"Rab12",4.62992016539294e-15,0.105229018919521,0.273,0.218,9.60847331923997e-11
"Narf",4.72577056585599e-15,0.116655507005739,0.313,0.254,9.80739165532093e-11
"Map2k4",4.79757075696994e-15,0.120430428352889,0.641,0.553,9.95639859193972e-11
"Map6",5.19790545650558e-15,0.111516149907511,0.279,0.223,1.0787213193886e-10
"Tada2a",5.50746244616514e-15,0.110072114396567,0.267,0.213,1.14296368145265e-10
"Gpc6",6.01813948559321e-15,-0.158743389566789,0.704,0.723,1.24894448744516e-10
"ENSRNOG00000063014",6.14679786369457e-15,0.139363910030078,0.282,0.228,1.27564496065253e-10
"Fip1l1",7.7701847599752e-15,0.106776290477192,0.473,0.394,1.61254644323765e-10
"Kmt2e",8.16287678330459e-15,0.100003249199391,0.791,0.709,1.6940418188392e-10
"Snx4",8.35259680798846e-15,0.101290467442192,0.52,0.436,1.73341441556185e-10
"Cdh18",8.68319842032233e-15,0.127719546328325,0.456,0.39,1.80202416816949e-10
"Nubpl",1.01393007138857e-14,0.104194807109919,0.292,0.236,2.10420907715269e-10
"Ankrd12",1.08859279002994e-14,0.109784245507842,0.615,0.531,2.25915661714913e-10
"Msra",1.13724872433146e-14,0.113456503411302,0.469,0.397,2.36013227760509e-10
"Tet2",1.34413073176951e-14,0.105062669941429,0.323,0.263,2.78947450764126e-10
"Ift74",1.39323193627253e-14,0.102637826489832,0.282,0.228,2.89137423734639e-10
"Abcc1",1.45179016850402e-14,0.118173541196822,0.305,0.249,3.0129001366964e-10
"Prdm5",1.52507959562027e-14,0.110548827786133,0.335,0.273,3.16499768479074e-10
"Ext2",1.53474598082692e-14,0.104442905760497,0.32,0.26,3.1850583340101e-10
"Chpt1",1.63876754300542e-14,0.120703764718191,0.365,0.3,3.40093428199914e-10
"Gls",1.84223093489551e-14,-0.150596168258476,0.828,0.789,3.82318185918865e-10
"Ncald",1.90149829691311e-14,0.135301024362286,0.35,0.289,3.94617941558377e-10
"Ubxn4",2.24124707627755e-14,0.100295129980442,0.315,0.256,4.65126005739881e-10
"Otud7b",2.43483965340571e-14,0.123759388800776,0.281,0.227,5.05302273271287e-10
"Mapk9",2.43761358819934e-14,0.113829169761397,0.254,0.203,5.05877947959009e-10
"Lyrm4",2.48114200958638e-14,0.124851086840694,0.276,0.223,5.14911401249461e-10
"Rlf",2.49089331158301e-14,0.105609078582962,0.312,0.254,5.16935088952821e-10
"Qser1",2.64762850504281e-14,0.116976197925691,0.298,0.243,5.49462343651535e-10
"Fbxw2",3.03125207771796e-14,0.106939041053698,0.268,0.217,6.29075743688808e-10
"Cbl",3.15627374411812e-14,0.111573323083874,0.317,0.258,6.55021490116833e-10
"Atg10",3.40903594350031e-14,0.103391172082263,0.302,0.245,7.07477229354619e-10
"Styxl1",3.6598526157188e-14,0.104077302227626,0.283,0.227,7.59529213340121e-10
"Garre1",3.87231488517215e-14,0.122563730274221,0.281,0.228,8.03621508119776e-10
"Sap130",4.13339662347646e-14,0.112374149012049,0.353,0.291,8.5780380127007e-10
"Acbd5",4.23520676464498e-14,0.102963866545059,0.264,0.211,8.78932459866773e-10
"Atr",4.5365469920059e-14,0.110366805841971,0.333,0.273,9.41469597250985e-10
"Sorbs2",4.55352418284305e-14,-0.185543685620444,0.807,0.778,9.44992873665417e-10
"Eeig2",5.05918060588675e-14,0.136364277826469,0.34,0.281,1.04993175113968e-09
"Ipo7",5.51821192936156e-14,0.103880979036384,0.307,0.249,1.14519452170041e-09
"Cdkl5",5.6881823702116e-14,-0.305745482886592,0.491,0.495,1.18046848729001e-09
"Prpsap2",5.77004808338937e-14,0.108659654610831,0.278,0.224,1.1974580787458e-09
"Elapor1",6.6198604248541e-14,0.100399926777023,0.435,0.364,1.37381963396997e-09
"Dis3l2",8.00507982906394e-14,0.100396913179634,0.575,0.492,1.66129421692564e-09
"Nln",8.31675431889264e-14,0.125797861453075,0.292,0.238,1.72597602379979e-09
"Cdc42se2-ps1",9.32810232714835e-14,0.108582879020434,0.29,0.236,1.9358610759531e-09
"Rab11fip2",1.19838225864469e-13,0.126269295922332,0.255,0.205,2.48700270136533e-09
"ENSRNOG00000067105",1.23840558380982e-13,0.103467441294468,0.629,0.542,2.57006310808052e-09
"Ptcd3",1.39717070587899e-13,0.106419363806043,0.309,0.253,2.89954836591067e-09
"Fut9",1.55327952033979e-13,-0.230383550679227,0.641,0.63,3.22352098856116e-09
"Adcy9",1.65091123821839e-13,-0.19352137513408,0.655,0.649,3.42613609267462e-09
"Rbms3",1.78431905664108e-13,0.159772198608821,0.7,0.638,3.70299733824724e-09
"Nf2",2.10351395021716e-13,0.104624767450289,0.261,0.211,4.36542250088568e-09
"Tcerg1",2.3674881008816e-13,0.102096841793028,0.599,0.511,4.91324805575959e-09
"Mtcl1",2.77161574896022e-13,-0.311932233754984,0.445,0.455,5.75193416381714e-09
"Glud1",2.83225884508731e-13,0.111806116004964,0.28,0.228,5.87778678120969e-09
"Dab1",3.5512726137845e-13,0.136115693232098,0.508,0.442,7.36995605538698e-09
"Foxo1",4.39014236788027e-13,-0.314258930789191,0.398,0.414,9.11086245606193e-09
"Opcml",4.77937604547928e-13,-0.284297492448336,0.719,0.731,9.91863910718314e-09
"Slc24a4",5.00791896800399e-13,0.116671006669419,0.358,0.3,1.03929342342987e-08
"Rnf19a",6.29353506978639e-13,0.118547174956722,0.253,0.204,1.30609733303277e-08
"Msi2",1.37423392054379e-12,0.199960752807614,0.364,0.307,2.85194765530453e-08
"Cdh9",2.6596129301269e-12,-0.285531366609054,0.449,0.468,5.51949471389235e-08
"Reps2",2.85540800938205e-12,0.100206734496408,0.514,0.443,5.92582824187057e-08
"Epb41l2",4.19783677836201e-12,-0.228173005547435,0.504,0.519,8.71177066613469e-08
"Jazf1",6.41229717893045e-12,0.101846735275557,0.69,0.609,1.33074403354344e-07
"Grm1",8.01580164225576e-12,-0.136188609729059,0.73,0.737,1.66351931481734e-07
"Hs6st3",9.85869929464765e-12,-0.26227244328485,0.323,0.353,2.04597586461823e-07
"Ppp2r2a",1.0615294795561e-11,-0.235520633898208,0.624,0.615,2.20299212892278e-07
"ENSRNOG00000064120",1.11775601050239e-11,-0.235755035363694,0.558,0.553,2.3196790485956e-07
"Hs6st2",1.16752015531521e-11,-0.293943816328707,0.579,0.57,2.42295457832566e-07
"Pcp4",1.44043760635903e-11,-0.427396873028154,0.328,0.344,2.9893401644769e-07
"Elmod1",1.89081654347963e-11,0.112466232430473,0.74,0.688,3.92401157268327e-07
"Sorbs1",1.99982395895163e-11,-0.207286217271961,0.783,0.764,4.15023466201232e-07
"Morc3",2.15753475782385e-11,0.103848620313577,0.308,0.256,4.47753188291183e-07
"Nedd4l",2.18081267275994e-11,-0.158445805786799,0.757,0.749,4.5258405397787e-07
"Pdgfc",2.64988594110089e-11,0.109767121338981,0.341,0.286,5.49930829356668e-07
"Tmem97",6.88652671341551e-11,-0.182791154485995,0.699,0.675,1.42916088883512e-06
